date,day,start_time,end_time,title,location,category,paper_titles,authors,description,link
 20 July 2023,Thursday,10:00,12:00,"IPS 334 - Measuring digital platform employment - challenges, approaches and insights",IPS Room 202,Category: IPS,"Measuring Platform Work Through Labour Force Surveys;Measuring digital platform employment - challenges, approaches, and insights- The U.S. Experience;Measuring digital platform employment, gig work, and dependent contractors in Canada through Labour Force Survey supplements","
                AA
                 Mr Boon Heng Ang ;
                ML
                 Mavis Lim;
                AP
                 Anne Polivka ;
                VH
                 Vincent Hardy ","The demands from policymakers to quantify employment through digital platforms has led internationally to initiatives attempting to define and measure this phenomenon. This session presents some of the approaches used, explores challenges and takes stock of insights gained thus far.   Organiser:Dr Hannah Kiiver  Chair:Dr Hannah Kiiver  Speaker:Anne Polivka  Speaker:Boon Heng Ang  Speaker:Riccardo Gatto  Speaker:Vincent Hardy ",https://www.isi2023.org/conferences/session/352/details/
 20 July 2023,Thursday,10:00,12:00,IPS 349 - Mentoring to Build Capacity,IPS Room 203,Category: IPS,Mentoring to Build Statistics Capacity,"
                EV
                 Prof. Eric Vance ","Statistics is a multifaceted discipline that presents challenges for its practitioners at many levels of application. The effective practice of statistics begins with a clear understanding of statistical principles and the role they play in quantifying uncertainty in answers to questions of subject matter importance. In today’s collaborative professional environments, however, additional capabilities are needed to enhance one’s effectiveness in integrating statistical insights into organizational settings. Skills such as clearly communicating ideas, actively building trust, and developing bridges among various disciplines can contribute to a statistician’s professional effectiveness. It is not easy, however, to identify a career path for acquiring the various skills needed to effectively present statistical ideas and integrate quantitative solutions into an organizational setting. A well-known approach to transferring knowledge and fostering collaborative skills useful for professional development of statisticians is the mentor/mentee relationship. Such a relationship is mutually beneficial. The mentor shares workplace knowledge and culture, suggests alternative technical approaches and contributes constructive feedback. The mentee explores novel technical challenges, adopts new professional goals and takes new career risks. In return, the mentor learns from a newly trained statistician and the mentee learns the intricacies of a new workplace culture. The mentor/mentee relationship also benefits an organization by fostering professional development in an environment where engaged and creative employees contribute to workplace productivity. However, mentoring is also multifaceted. It involves aspects of coaching, advising, consulting, collaborating, championing, teaching, and learning. What mentoring means to one person will almost surely be different for another person. What is undeniable is that mentoring can be a useful tool in building the capacity of an individual statistician and thereby building the capacity of the organization in which he or she works. This session will describe a new mentoring effort from the ISI’s Capacity Building Committee. It will feature three speakers and two discussants. Paper #1: Eric Vance from the University of Colorado Boulder, USA is the chair of a new Mentoring committee within ISI. He will describe ISI’s new mentoring programs and how it can build statistics capacity, especially in developing countries. Paper #2: Lehana Thabane from McMaster University in Canada will speak about best practices in mentoring, especially when the mentee is from a developing country. Paper #3: Lisa Bersales from the University of the Philippines will speak about the impacts of mentoring, especially for statisticians in developing countries. Discussant #1: Sally Evans is the fourth member of the ISI’s committee on mentoring. She will discuss the impacts of mentoring in the private sector. Discussant #2: Oliver Chinganya is the co-chair of the ISI’s Capacity Building Committee. He will discuss how mentoring factors into other activities related to capacity building. Matthew Shearing, the other co-chair of the ISI’s Capacity Building Committee will provide his perspective as chair of the session. Mentoring is multifaceted. It involves aspects of coaching, advising, consulting, collaborating, championing, teaching, and learning. What mentoring means to one person will almost surely be different for another person. In all cases, mentoring can be helpful for improving one’s skills—both technical and professional—in statistics and data science. As such, mentoring can be very useful for building the capacity of individuals and thereby building the statistics capacity of the individuals’ organizations. This session will describe a new mentoring effort from the ISI’s Capacity Building Committee. It will feature three speakers and two discussants statistician and thereby building the capacity of the organization in which he or she works.   Organiser:Prof. Eric Vance  Chair:Mr Matthew Shearing  Speaker:Dr Lehana Thabane  Speaker:Eric Vance  Speaker:Lisa Bersales  Discussant: Sally Evans  Discussant:Mr Oliver J. M Chinganya ",https://www.isi2023.org/conferences/session/337/details/
 20 July 2023,Thursday,10:00,12:00,IPS 369 - International developments on transforming population and migration statistics using administrative data,IPS Room 201,Category: IPS,"Administrative Data – the Future of Irish Demographic Statistics?;Developing statistical methods for administrative and integrated data : progress, challenges and collaboration;Innovatively transforming population and migration statistics;Population and migration estimation from administrative data using machine learning and Bayesian approaches","
                FK
                 Mrs Francesca Kay ;
                CW
                 Ms Charlie Wroth-Smith ;
                CS
                 Mr Chris Stickney ;
                BT
                 Mrs Becky Tinsley;
                CS
                 Chris Stickney;
                LV
                 Lucianne Varn ","Population statistics underpin a wide variety of other statistics, such as unemployment rates. They are vital in making a range of decisions and inform public debate. For example, the ability to forecast pensions, make decisions about local services (such as the number of school places or the provision of health services for an ageing population) and to support academic research. We know users are interested in how migration patterns are changing and what this means for society and the economy. For example, understanding the impact on the labour market and public services, such as education and healthcare. This includes both the national picture and what is happening at a more detailed regional and local level. The pandemic has highlighted the need for more timely population and migration statistics to understand how and where people are living as we begin to emerge from this global event which has impacted all our lives. For some countries, this has accelerated the need to look towards new data sources, such as administrative and big data, and new methods in order to respond to this need. In this session, you will hear how different countries (UK, Ireland, New Zealand and Israel) are making use of new data sources and developing new methods to transform their population and migration statistics.   Organiser:Mrs Becky Tinsley  Chair:Mrs Becky Tinsley  Speaker:Mrs Becky Tinsley  Speaker:Lucianne Varn  Speaker:Charlie Wroth-Smith  Speaker: Francesca Kay ",https://www.isi2023.org/conferences/session/341/details/
 20 July 2023,Thursday,10:00,12:00,IPS 379 - Innovative Designs and Statistical Inference for Clinical Trials,IPS Room 108,Category: IPS,Bayesian Adaptive Design for clinical trials with potential subgroup effects;Approximation to optimal allocation for adaptive clinical trials;Adaptive design for dose finding clinical trials,"
                XZ
                 Dr Xuekui Zhang ;
                YY
                 Prof. Yanqing Yi ;
                XW
                 Dr Xikui Wang ","Innovative designs of clinical trials have the advantage of flexibility over traditional designs while maintaining the integrity of the trials. The novel designs could expedite drug development or have ethical benefits for the trial participants, but the uptakes of the innovative designs in practice are not as broad as the traditional designs. This invited paper session invites five experts in the topic area of innovative designs and statistical inference to present new findings of their cutting-edge research and to discuss the implication of those new results from a practical perspective. This session will provide a platform to exchange ideas between pharmaceutical industry experts and academic professionals, which may foster new ideas of research and help boost uptakes of novel designs of clinical trials in practice.     Innovative designs of clinical trials have the advantage of flexibility over traditional designs while maintaining the integrity of the trials. The novel designs could expedite drug development or have ethical benefits for the trial participants. These novel designs use the cumulated information collected during the trials to sequentially make changes to the Alpha spending function or randomization probabilities or other aspects of the designs to improve the efficiency of the designs or to benefit trial participants. However, the uptakes of innovative designs in practice are not as broad as the traditional designs. One of the hesitations in adopting those designs is the concern about the validity of statistical conclusions for the design and the possible loss of efficiency due to the modification of the trials. The modification of a trial proposes challenges to the estimation of treatment effects and in the control of the possible inflation of type I error rate. It is important to have valid statistical inferential methods established for the designs to ensure the inferential properties and efficiency of the designs probably by integrating the inferential properties of treatment effect estimate with design features. The aim of this invited session is to create an opportunity for the front runners in innovative designs of clinical trials to exchange ideas and disseminate research findings. This session invites five experts in the topic area to talk about and discuss their cutting-edge research findings on innovative designs and statistical inference for clinical trials. Two of the invited experts will serve as discussants, Dr. Xikui Wang, a long-term full professor at the University of Manitoba, and Dr. Alex Sverdlov, a senior director statistical scientist from Novartis Pharmaceuticals Corporation in the U.S. The two discussants are senior professionals with extensive experience in the design and conduct of clinical trials.  The three speakers have expertise in novel designs of clinical trials and statistical inference with diversified academic backgrounds, Dr. Xuekui Zhang, a Tier 2 Canada Research Chair at the University of Victoria, Dr. Leilei Zeng, a full professor at the University of Waterloo, and Dr. Li Xing, an assistant professor at University of Saskatchewan. This invited session adopts the format of three speakers and two discussants, which will offer the opportunity for a timely critical appraisal of the newly presented research results from a practical perspective.  This session will provide a platform to discuss the implication of the new theoretical findings, exchange ideas between academic professionals and industry experts, and explore possible issues in the application of the novel designs in practice. The interaction between academic and industry experts may foster new ideas for research on study designs from a practical perspective. It may help shape the research direction of innovative designs for clinical trials and boost the uptakes of those novel designs in practice in the future. Organiser:Yanqing Yi  Chair:Yanqing Yi  Speaker:Dr Xuekui Zhang  Speaker:Yanqing Yi   Speaker: Xikui Wang Discussant: Alex Sverdlov   ",https://www.isi2023.org/conferences/session/351/details/
 20 July 2023,Thursday,10:00,12:00,IPS 421 - Data Science in Statistics: methodological and applied issues,IPS Room 105,Category: IPS,A Neutral Zone Classifier for Three Classes with an Application to Text Mining;Evolving Official Statistics: The Increasingly Varied Role of Data Science;Spatio-temporal modelling of the Brazilian wildfires: The influence of human and meteorological variables;Tree-based statistical learning techniques and explanatory tools;Data Science in Statistics: methodological and applied issues;Getting the precisions right in complex models: Precisions from models and the bootstrap,"
                DR
                 Dr Daniel Jeske ;
                LY
                 Dr Linda J. Young ;
                PR
                 Dr Paulo Canas Rodrigues ;
                RV
                 Prof. Rosanna Verde ; Prof. Elisabetta Carfagna ; Dr Ross Darnell ;
                MA
                 Prof. Murray Aitkin; Ross Darnell","Data science has a great and increasing importance in several branches of statistics using large data sets and new data sources, e.g., administrative registers, satellites and aircrafts, webcams, data voluntarily provided by internet users, data harvested from the web and so on. The analysis and elaboration of these kinds of data require the use of data science methods and tools besides “traditional” statistical methods. The applications of data science tools range from earth observation to official statistics, and the discussion on advantages, disadvantages, limitations, and requirements of the use of alternative data sources integrated with probability sample surveys is informing the debate in national and international statistical systems all over the world. This Invited Paper Session (IPS) focuses on most relevant methodological and applied issues of data science: interpretability of machine learning tools, potential bias, integration of new data sources with sample surveys for improving official statistics, analysis of huge amounts of meteorological and remote sensing data. This IPS is proposed by the vice-chair and chair-elect of the ISI Special Interest Group on Data Science, discusses methodological and applied issues, and is balanced from geographical and gender point of view. Tree-based statistical learning techniques and explicative tools Speaker: Rosanna Verde, Professor of Statistics - Università della Campania ""Luigi Vanvitelli""​, Italy Abstract. Machine Learning tools are very popular in the field of supervised classification when the number of observations and the number of variables is too large to predict a priori classes. However, there is a strong automatism in the classification process which represents a challenge of the widely consolidated techniques. An interesting contribution could certainly be to provide interpretative and descriptive tools, which in addition to the accuracy of the prediction, allow us to understand the discriminating power of the selected descriptors as the most competing in the construction of trees. For this reason, a criterion of recognition of the predictors that most contribute to the separation of the a priori groups, should be combined with an embedding procedure that seeks multiple solutions and a final compromise. Aids to the interpretation of the tree-based functional classifiers is still an open frontier. Some contributions are advanced in the choice of the best transformation of functional data to grasp the differences between the classes to be predicted in terms of slope or changing rates. Applications on real data, in the medical and environmental fields, allow to validate the proposals, related to the interpretative tools in the classification methods based on trees. Mining Text for Bias in Written Comments of Student Evaluations of Teaching Speaker: Daniel Jeske, University of California, Riverside (USA) Philip Kass, University of California, Davis Herbie Lee, University of California, Santa Cruz Dylan Friel, University of California, Riverside Yunzhe Li, Univiersity of California, Santa Curz Abstract.  We discuss alternative predictive models that efficiently scan written course comments and determine the proportions of comments that reflect student satisfaction levels that are positive, mixed, or negative.  We use the predictive model to investigate the degree of potential bias in written comments with respect to the gender, ethnicity, and rank of the instructor, and compare the findings to parallel bias studies of the corresponding numerical scores. Evolving Official Statistics: The Increasingly Varied Role of Data Science Speaker: Linda J. Young, Chief Mathematical Statistician and Director Research and Development Division, USDA NASS Abstract. Sample surveys have been the foundation of official statistics produced by the US Department of Agriculture’s National Agricultural Statistics Service (NASS) and other National Statistical Institutes for more than half a century. Increasingly, information from diverse sources, such as administrative, weather, and remotely sensed data, is available and can be used to improve fully survey-based estimates. In addition, new products that inform official statistics can be developed, such as new metrics or maps of the scope and intensity of natural disasters. In this presentation, data science approaches that are being used in the production of official statistics are highlighted. Estimates of the propensity of response from a sampled unit have been incorporated in the sampling and data collection phases of surveys. Predictions of what crops will be grown where can inform editing processes. Survey and non-survey data have been combined through modeling to produce improved official statistics. The progress that has been made and important research questions that remain are discussed. Spatio-temporal modelling of the Brazilian wildfires: The influence of human and meteorological variables Speaker: Paulo Canas Rodrigues, Department of Statistics, Federal University of Bahia, Salvador, BA, Brazil Abstract: Wildfires are one of the most common natural disasters in many world regions and actively impact life quality. These events have become frequent with the increasing effect of climate change and other local policies and human behaviour. This study considers the historical data with the geographical locations of all the ``fire spots'' detected by the reference satellites that cover the whole Brazilian territory between January 2011 and December 2020, comprising more than 1.8 million fire spots. This data was modelled with a spatial econometric model using meteorological variables (precipitation, air temperature, humidity, and wind speed) and a human variable (land-use transition and occupation) as covariates. We find that the change in land use from forest and green areas to farming has a significant positive impact on the number of fire spots for all six Brazilian biomes. (Joint work with Jonatha Pimentel and Rodrigo Bulhões)   Statistical Modelling alternatives to Machine Learning in complex survey data analysis Speaker: Ross Darnell, Data61 CSIRO Murray Aitkin, School of Mathematics and Statistics, University of Melbourne  Discussant: Elisabetta Carfagna, University of Bologna, Department of Statistical Sciences, Italy Organiser:Prof. Elisabetta Carfagna  Chair:Prof. Elisabetta Carfagna  Speaker:Dr Paulo Canas Rodrigues  Speaker:Prof. Rosanna Verde  Speaker:Dr Daniel Jeske  Speaker: Ross Darnell  Speaker: Linda Young  Discussant:  Elisabetta Carfagna ",https://www.isi2023.org/conferences/session/327/details/
 20 July 2023,Thursday,10:00,12:00,IPS 438 - Improving quality of administrative data for statistical purposes,IPS Room 107,Category: IPS,Improving quality of administrative data for statistical purposes in Dominican Republic;Quality assessment toolkit for administrative data sources;Improving quality of administrative data for statistical purposes in Statistics Poland;Assessing the quality of administrative data in Bhutan,"
                SE
                 Silja Emmel ;
                SE
                 Silja Emmel ;
                JD
                 Dr Janusz Dygaszewicz ;
                TD
                 Mr Tashi Dorjee ","Improving quality of administrative data for statistical purposes Administrative data collected by governments and service providers in the course of their day-to-day business is an increasingly important source for the production of official statistics to fill gaps in the data available to policy and decision makers to monitor progress and implement the 2030 Agenda and other government priority areas.  How to proceed to get access to administrative data sources and how to assess and assure the quality of these data for statistics production are, however, challenges that many countries are facing and seek guidance and experience from others on. To respond to these and other related needs, the UN Statistics Division and the Global Partnership for Sustainable Development Data established the Collaborative on Administrative Data for Statistical Purposes in 2020. From early on it was agreed with the various members, representing national statistical offices, regional and international agencies, to have a practically oriented focus. This included sharing of resources, tools, best practices and experiences, and contributing to raising awareness among all members of national statistical systems about the benefits of sharing and combining administrative sources to enhance the quality, timeliness, coverage and level of disaggregation of statistical data. Members of the Collaborative on administrative data have now started work on the development of quality assessment and assurance guidance documents that focus on administrative data. As the need for guidance is strong among low resource countries that are just initiating their efforts to make better use of administrative data sources, the focus has initially been on this context, but experiences from further advanced countries are also brought together through various fora of exchange such as the inventory of resources of the Collaborative and expert clinics. In parallel, the Expert Group on National Quality Assurance Frameworks (EG-NQAF) is considering providing additional guidance regarding quality assurance in the case of administrative and other data sources.. The work of the two groups is coordinated through UN Statistics Division and is expected to bring consolidated practical level guidance resources on quality in administrative data for statistical purposes to the UN Statistical Commission in the coming years. This session will present some of these ongoing efforts on ensuring quality in administrative data sources for statistics production, showcasing good practices from countries, covering different levels of development and use of administrative data sources. Recent practically oriented tools that are meant to support countries in their work to operationalize quality assurance work on administrative data will also be presented. The session will be moderated by UN Statistics Division (Ms. Vibeke O Nielsen) and include presentations as follows: - Presentation on practical tool/guidance material on assessing quality of administrative data for statistical purposes, targeted towards countries that are in early stages of the work (Ms. Silja Emmel, consultant working for the Collaborative on administrative data/UN Women) - The experience of quality assessment and assurance of administrative data in Dominican Republic (Ms. Miosotis Rivas, Director General, National Statistics Office, Dominican Republic) - Assessing the quality of administrative data in Bhutan (Mr. Phub Sangay, Specialist III, National Statistics Bureau, Bhutan) - Engagement with administrative data owners on data quality in Poland (Mr. Janusz Dygaszewicz, Director of ICT Systems, Geostatistics and Census Department, Statistics Poland) - Discussant: Ms. Lucia Barbone, Team Leader of data quality and analysis, Office of National Statistics, United Kingdom - Q&A/discussion - Conclusion Organiser:Vibeke Nielsen  Chair:Vibeke Nielsen  Speaker:Tashi Dorjee  Speaker:Silja Emmel  Speaker:Miosotis Rivas  Speaker:Janusz Dygaszewicz ",https://www.isi2023.org/conferences/session/340/details/
 20 July 2023,Thursday,10:00,12:00,"IPS 472 - Official statistics during the times of great hardship, pandemics, and wars: experiences and lessons learned.",IPS Room 208,Category: IPS,"Official statistics during the times of great hardship, pandemics, and wars: experiences and lessons learned.","
                MB
                 Dr Misha V. Belkindas ;
                HF
                 Haishan Fu","There is no doubt that we are currently experiencing many difficulties in social and economic life. The pandemic, the war in Ukraine, but also countless other armed conflicts or a smaller-scale of epidemics constitute a great challenge for the systems of official statistics. The economic effects of the pandemic cannot be overestimated, a massive impact on global supply chains, issues of raw material and commodity security, restrictions in the workplace and interpersonal contacts, a complete halt to selected sectors of the economy, or the rapidly growing public debts of countries, are just some of the effects of the still unfinished pandemic. As if that was not enough, the acute refugee crisis in Europe, with the massive blow to the affected economies, the blockage of air routes and the Black Sea ports, and the collapse of fuel imports and exports of agricultural products have further disruptive effects on a national and global economy. The session aims to discuss these issues that charge official statistics with new tasks and challenges. We wish to demonstrate the contribution of statistics to such knowledge not only by recording the horrors of the war but also by providing statistical evidence on cross-border and transnational human solidarity and empathy, as well as the concern for the shared values of all societies which want to live in peace. Not only through a simple listing of subsequent activities and changes introduced in connection with the course of the pandemic but also an in-depth analysis of the mechanisms necessary to establish the tools that will ensure the sustainable use of the experience gained in the future. The session is devoted to statistical data production during times of great hardship. It will bring together speakers from the national statistical offices, academia, and international organizations. We will encourage an open exchange of views and discussions on, but not limited to, the following topics: -production of official statistics in pandemic conditions, agility in adapting to changing conditions, and ability to respond quickly to new information needs; -war conditions and on the role of official statistics in documenting the effects of aggression on the economy and society with the emphasis on statistical sytems of countries affected by war; -Issues relating to the humanitarian crisis and the degradation of people’s well-being; -reconstruction and strengthening of national statistical systems, with particular focus on development aid for Ukraine including support to the NSS; -the issues of ensuring efficient coordination of development aid. Organiser:Dr Misha Belkindas  Chair:Dr Misha V. Belkindas Speaker:Dominik Rozkrut  Speaker:Ilana Ron-Levey Speaker:Dr Jan Robert Suesser Discussant: Dr Haishan Fu  Discussant:PROF. DR. Lisa Grace Bersales",https://www.isi2023.org/conferences/session/339/details/
 20 July 2023,Thursday,10:00,12:00,IPS 496 - “One last chance for National Statistical Offices on SDG-16“,IPS Room 215,Category: IPS,Importance of SDG-16 data for a non-statistical agency;The Development of Korean Classification of Crime for Statistical Purposes (KCCS): Supporting indicators to monitor SDG-16 in the area of crime;The NSO role for SDG goal 16: the Italian experience;The Development of Korean Classification Of Crime for Statistical Purposes(KCCS): Supporting Indicators to Monitor SDG-16 in the Area of Crime;One last chance for National Statistical Offices: on SDG-16," Dr Michael Slyuzberg ; Mr Taekyun Kim ;
                MM
                 Mrs Maria Giuseppina Muratore ; Dr Dae-Hoon Kwak ; Taekyun Kim;
                JC
                 Jonghee Choi; Oscar Jaimes Bello ","SDG 16 indicators regarding Peace, justice, and inclusion must be completed with high-quality data from official statistics as well as strong conceptual, methodological, and technical features. However, we still have statistical information without a strong presence in countries and regions. From a national perspective, panelists will discuss some challenges they face for the coming years related to the attention of SDG-16 indicators and several new tools and methods in order to reduce the current data gaps.   Chair and moderator: • Adrián Franco, Vice President of the National Institute of Statistics and Geography (INEGI) and Responsible for the National Subsystem on Governance, Crime and Justice Statistics in México.    Speakers:    1) Maria Giuseppina Muratore, Head of the Unit on Crime, Safety, and Violence. Italian National Institute of Statistics (ISTAT).    2) Taekyun Kim, Director Statistical Standards Division, Statistics Policy Bureau at Statistics Korea    3) Dae-Hoon Kwak Professor at Chungnam National University, Korea    4) Michael Slyuzberg Principal Advisor Research and Evaluation and Lead, Crime and Victims Research Sector Insights. Ministry of Justice of New Zealand.    5) Oscar Jaimes, General Director on Governance, Crime and Justice Statistics at INEGI, México. Organiser: Dayana Pérez  Chair: Adrian Franco  Speaker: Dae-Hoon Kwak Speaker: Oscar Jaimes Speaker: Maria Giuseppina Muratore  Speaker: Taekyun Kim  Speaker:  Michael Slyuzberg",https://www.isi2023.org/conferences/session/350/details/
 20 July 2023,Thursday,14:00,15:40,IPS 108 - Recent Advances in Bayesian Methodology for Complex Models,IPS Room 204,Category: IPS,Graphical Evidence;On the Concept of Mixed Membership in Functional Data Analysis;Semiparametric discrete data regression with Monte Carlo inference and prediction,"
                AB
                 Dr ANINDYA BHADRA ;
                DT
                 Dr Donatello Telesca ;
                DK
                 Dr Daniel Kowal ","Bayesian modeling, where the full posterior distribution rather than just a point estimate is typically the object of interest, continues to see unprecedented challenges as well as rapid developments driven by methodological, computational and theoretical innovations, aided by recent phenomenal advances in computing power. The purpose of this session is to bring together four confirmed and distinguished speakers at the forefront of the development of Bayesian methodology for complex models. They are: Daniel Kowal (Rice University, Statistics), Donatello Telesca (UCLA, Biostatistics), Sylvia Fruehwirth-Schnatter (WU Wien, Applied Statistics and Econometrics) and Anindya Bhadra (Purdue University, Statistics). The focus of the session is intentionally broad, with the common theme being the speakers are leaders in Bayesian methodology, in domains such as mixture models, massive data, functional data, graphical models and high-dimensional data. Similarly, the application domains of the speakers are also broad: ranging from econometrics, to genomics, to spatial and environmental statistics. Careful attention has been paid to achieve a diversity on geographical locations, seniority levels, home departments and backgrounds of the speakers.  Organiser:Dr ANINDYA BHADRA  Chair:Dr ANINDYA BHADRA  Speaker:Donatello Telesca  Speaker:Anindya Bhadra  Speaker:Daniel Kowal ",https://www.isi2023.org/conferences/session/458/details/
 20 July 2023,Thursday,14:00,15:40,IPS 109 - Data Integration in Survey Sampling,IPS Room 106,Category: IPS,Bayesian Predictive Inference for Small Areas using a Non-Probability Sample with  Supplemental Information;Coordinated Sample Design for Multiple Surveys;Registry and survey Data integration for modeling misreported data,"
                BN
                 Prof. Balgobin Nandram ;
                YS
                 Dr Yajuan Si ;
                SA
                 Prof. Serena Arima ","Large surveys are becoming more expensive and time-consuming with substantial survey burden, creating significant non-responses, thereby making the surveys unreliable. Administrative data, organic data and data from web-scraping can overcome these issues, not by themselves but with combination with smaller surveys. Currently, this is an area of enormous interest as survey organizations thrive to reduce cost and improve precision. In this invited session, renowned researchers (from different geographic regions and ethnicity) will share the latest advances developed in this field. Therefore, this invited session can attract a relatively large number of attendees at the 2023 Ottawa Conference.
  There are three presenters and one discussant.  The presenters are Dr. Balgobin Nandram (Worcester Polytechnic Institute, USA), Dr. Serena Arima (Università del Salento, Italy), Dr. Yajuan Si (University of Michigan, USA), and the discussant is Dr. J.N.K. Rao (Carleton University, Canada). The speakers are renowned researchers in the filed of survey sampling. The speakers have carefully been selected to also represent different geographic regions and also diversity based on the ISI mission (equity, diversity, inclusion). Each speaker will talk on a different aspect of data (e.g., administrative, survey) integration, and Dr. Rao will summarize the talks with giving some suggestions/comments and directions for further research in this field.  In particular, Dr. Nandram will talk on Bayesian data integration for predictive inference about small areas where a relatively small probability sample and a non-probability sample are available from each area. He will show that the data-integrated model provides small area estimates, mostly similar to those of the probability sample only model, but with larger precision. Dr. Arima will talk on modeling of misreported data which come from combination of registry and survey data. The aim is to develop statistical tools for analyzing misreported data, a problem that frequently occurs when dealing with social science data, note that misreporting is typically treated as a nuisance factor to be removed from the analysis with ex-post correction methods, rather than to be considered as a structural component in the model specification. Dr. Si will talk on sampling design for multiple surveys. The aim is to develop strategies for a coordinated sampling process to potentially reduce burdens on decision-makers and respondents, decrease refusal/nonresponse, and exploit the variables collected across surveys to leverage data from multiple surveys. Organiser:Prof. Mahmoud Torabi  Chair:Prof. Mahmoud Torabi  Speaker:Dr Yajuan Si  Speaker:Prof. Balgobin Nandram  Speaker:Prof. Serena Arima  Discussant: J.N.K. Rao ",https://www.isi2023.org/conferences/session/456/details/
 20 July 2023,Thursday,14:00,15:40,"IPS 133 - Challenges of measuring specific economic activities of sub-regional West African countries: The Gambia, Nigeria, Liberia and Ghana",IPS Room 104,Category: IPS,"Challenges in measuring Own Capital Formation in Ghana;Challenges of measuring specific economic activities of sub-regional West African countries: The Gambia, Nigeria, Liberia and Ghana","
                PA
                 Mr Patrick Harrison Yaw Adzovor ;
                PA
                 Patrick Harrison Yaw Adzovor;
                CA
                 Dr Chigozie Kelechi Acha ","Reliable and adequate statistical measuring of economic activities of countries in line with United Nations Systems of National Accounts 2008 is the cornerstone of any meaningful planning and development. However, experience in compiling national economic aggregates, in particular, Gross Domestic Product (GDP), in most Anglophone West Africa are faced with profound challenges to adequately measure specific industrial economic activities such as; construction own account, production of housing and agriculture, informal sector activities, and so on. These difficulties emanate due to multiple reasons key among which are the availability of comprehensive data, weak regulations, and human and financial resources. A case study was conducted in Nigeria, The Gambia, Liberia, and Ghana, and the findings of each of the thematic areas are presented as follows: 1. Estimation of own Account production of the agriculture or any other challenging sector in Ghana (Ghana) 2. Challenges of measuring imputed rent, construction on own account economic activities in Real Estate sector in Nigeria (Nigeria) 3. Estimation of the Informal sector activities using an indirect method (Gambia)   Organiser:Dr Chigozie Kelechi Acha  Chair:Dr Chigozie Kelechi Acha  Speaker:Mr Francis Bright Mensah  Speaker:Baba Madu  Speaker:Samba Barrow  Discussant: Mr Boima Sonii  Discussant:Chigozie Kelechi Acha ",https://www.isi2023.org/conferences/session/467/details/
 20 July 2023,Thursday,14:00,15:40,IPS 144 - Statistical Collaboration with Domain Expert,IPS Room 208,Category: IPS,Collaborative Research in the New Statistical Landscape;The Face-off between Statisticians and Domain Experts during consultancy and collaboration,"
                AA
                 Prof. Abukari Alhassan ;
                BB
                 Dr Bayowa Teniola Babalola ;
                HI
                 Dr Hope Ifeyinwa Mbachu","Description: Essential skills required for both collaboration and consultation are mostly informal and are rarely taught in the training institutions in developing countries. These critical skills constitute a significant missing gap and a major hindrance to the growth and development of capacity in statistical collaboration. Statistical collaboration with domain expert proposal is an initiative in bridging this gap across higher education institutions/industries in Africa and other parts of the world. Researchers collaborating with statisticians for their inputs are gaining popularity on a daily basis. Several researchers have good expertise in their field, but lack prerequisite statistical knowledge for both  methodological and the analysis section in their works. The solution to this is collaboration and creation of synergy between statisticians and domain experts. This IPS session is expected to focus on the skills/techniques for improving statistical collaboration with special focus on domain experts in medicine, agriculture, economics, education, environmental sciences, biological and physical sciences. This session will bring together four speakers/domain experts from four different institutions and countries in Africa to speak about statistical collaboration with domain experts in their respective institutions/countries.                                                                                                                      Justification: Statistical collaboration is educational, exciting and challenging. The technique provide the means to keep statistical and communication skills sharp and also provides the opportunity to discover different and potentially better ways to explain things. Collaboration between domain experts and industries is becoming increasingly beneficial and brings great rewards that are also distinct in developing countries. Some of the benefits are to avoid duplication, exploit synergies complementary of scientific-technological capabilities, foster communication of public outcomes and boost mobility of labour between public and private sectors. Statistical collaboration is a convenient way to expand your professional network beyond statistics and data science. The growth phenomenon is visible in the global demand for statisticians as well as in the production of statistics graduates. The statistical collaboration is for building capacity to improve informal statistical skills through training and collaboration with domain experts to bridge the gap. The purpose plan is to draw out lessons that are unique and common from different domain experts across the continents, regions, countries and institutions. Focusing in Africa is essential as the gap between the supply and demand is believed to be wider when compared with the rest of the world. This session will be of interest to a wide range of stakeholders, including prospective applicants, sponsors, governing bodies of institutions, statistical agencies, scholarship awarding individuals and organizations, who will be attending the World Statistics Congress (WSC). Finally statistical collaboration with domain expert discussion and knowledge sharing from the speakers can be helpful to other professions.
Keywords: Statistical collaboration, domain expert, institution, skills, countries. Organiser:Dr Hope Ifeyinwa Mbachu  Chair:Dr Hope Ifeyinwa Mbachu  Speaker:Alhassan Abukari  Speaker:Mr Thomas Mawora  Speaker:Babalola Teniola  Discussant: Prof. Olusanya E. Olubusoye ",https://www.isi2023.org/conferences/session/449/details/
